hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,room-status,room-type
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUS,A,A,Transient,117,0,2,Canceled,02-06-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,IRL,D,D,Transient,162,0,1,Canceled,24-01-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,DEU,A,A,Transient,140,0,1,Canceled,01-05-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,IRL,D,D,Transient,166.5,0,0,Canceled,11-01-2017,Desired,Family
City Hotel,1,2017,June,1,0,0,PRT,D,D,Transient,93.6,0,0,Canceled,16-06-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,130.5,0,0,Canceled,29-12-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,E,E,Transient,153,0,0,Canceled,07-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUS,A,A,Transient,99,0,0,Canceled,07-03-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,PRT,D,D,Transient-Party,104,0,0,Canceled,08-06-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUS,A,A,Transient,117,0,2,Canceled,02-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,E,E,Transient,153,0,0,Canceled,14-02-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,NLD,A,A,Transient,150,0,1,Canceled,07-05-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,105,0,0,Canceled,21-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,DEU,D,D,Transient,130.5,0,0,Canceled,08-06-2017,Desired,Couple
City Hotel,1,2017,June,2,2,0,ITA,F,F,Transient,250,0,0,Canceled,12-04-2017,Desired,Family
City Hotel,1,2017,June,1,0,0,AGO,D,D,Transient,130.5,0,0,Canceled,15-04-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,CHN,A,A,Transient,144,0,1,Canceled,08-06-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,BEL,D,D,Transient,163.8,0,0,Canceled,15-01-2017,Desired,Family
City Hotel,1,2017,June,2,1,0,ESP,A,A,Transient,204.3,0,0,Canceled,28-03-2017,Desired,Family
City Hotel,1,2017,June,2,1,0,ESP,A,A,Transient,204.3,0,0,Canceled,28-03-2017,Desired,Family
City Hotel,1,2017,June,2,1,0,PRT,D,D,Transient,116,0,0,Canceled,26-12-2016,Desired,Family
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,180,0,1,Canceled,11-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,ITA,A,A,Transient,117,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,160,0,1,Canceled,08-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,180,0,1,Canceled,11-06-2017,Desired,Couple
City Hotel,1,2017,June,2,1,0,PRT,F,F,Transient,168,0,0,Canceled,26-12-2016,Desired,Family
City Hotel,1,2017,June,2,0,0,ESP,A,A,Transient,117,0,0,Canceled,17-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUT,A,A,Transient,112.8,0,2,Canceled,31-07-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,NLD,A,A,Transient,160,0,1,Canceled,09-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,NLD,A,A,Transient,99,0,0,Canceled,27-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,DEU,A,A,Transient,109.8,0,2,Canceled,10-10-2016,Desired,Single
City Hotel,1,2017,June,2,0,0,NLD,A,A,Transient,160,0,1,Canceled,09-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,UKR,D,D,Transient,130.5,0,2,Canceled,27-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,120,0,0,Canceled,18-01-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,99,0,0,Canceled,15-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,NOR,A,A,Transient,133.33,0,1,Canceled,05-06-2017,Desired,Couple
City Hotel,1,2017,June,2,1,0,MNE,A,A,Transient,177.75,0,1,Canceled,06-12-2016,Desired,Family
City Hotel,1,2017,June,2,1,0,CHE,A,A,Transient,135,0,0,Canceled,09-02-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,ROU,A,A,Transient,99,0,0,Canceled,12-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,89.1,0,0,Canceled,26-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,117,0,0,Canceled,28-01-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,PRT,A,A,Transient,95,0,1,Canceled,16-06-2017,Desired,Single
City Hotel,1,2017,June,3,0,0,DEU,D,D,Transient,157.25,0,0,Canceled,07-05-2017,Desired,Family
City Hotel,1,2017,June,1,0,0,AGO,A,A,Transient,218,0,1,Canceled,10-06-2017,Desired,Single
City Hotel,1,2017,June,2,2,0,ROU,F,F,Transient,250,0,0,Canceled,05-05-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,117,0,0,Canceled,08-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,89.1,0,0,Canceled,28-12-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,117,0,0,Canceled,28-01-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,ROU,D,D,Transient,162,0,1,Canceled,22-01-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,MAR,D,D,Transient,130.5,0,1,Canceled,10-12-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUS,A,A,Transient,144,0,0,Canceled,15-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,160,0,1,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,CN,A,A,Transient,117,0,0,Canceled,13-11-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,HKG,A,A,Transient,126,0,0,Canceled,22-03-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,ISR,A,A,Transient,170,0,2,Canceled,08-06-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,ISR,A,A,Transient,117,0,0,Canceled,13-05-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,ISR,A,A,Transient,160,0,2,Canceled,08-06-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,ISR,A,A,Transient,117,0,0,Canceled,13-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,ISR,A,A,Transient,117,0,0,Canceled,13-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,89.1,0,1,Canceled,14-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,HUN,A,A,Transient,173.33,0,2,Canceled,14-06-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,FRA,E,E,Transient,216,0,0,Canceled,21-03-2017,Desired,Family
City Hotel,1,2017,June,2,1,0,CHE,A,A,Transient,135,0,3,Canceled,01-02-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,ISR,A,A,Transient,126,0,0,Canceled,05-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,DEU,D,D,Transient,170,0,1,Canceled,07-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,ISR,A,A,Transient,126,0,0,Canceled,05-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,109.71,0,1,Canceled,21-02-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,FRA,A,A,Transient,118.86,0,1,Canceled,21-02-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,117,0,1,Canceled,18-06-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,FRA,A,A,Transient,118.86,0,1,Canceled,21-02-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,117,0,1,Canceled,18-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,118.86,0,1,Canceled,21-02-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,109.71,0,1,Canceled,21-02-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,CN,A,A,Transient,99,0,0,Canceled,25-02-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,144,0,0,Canceled,01-08-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,BRA,A,A,Transient,99,0,0,Canceled,22-10-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,D,D,Transient,170,0,2,Canceled,20-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,99,0,0,Canceled,22-10-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,144,0,0,Canceled,01-08-2016,Desired,Couple
City Hotel,1,2017,June,2,0,0,BEL,A,A,Transient,108,0,0,Canceled,05-03-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,NLD,A,A,Transient,109.8,0,2,Canceled,20-12-2016,Desired,Single
City Hotel,1,2017,June,1,0,0,PRT,D,D,Transient,161.5,0,1,No-Show,18-06-2017,Desired,Single
City Hotel,1,2017,June,2,1,0,SWE,A,A,Transient,160,0,1,Canceled,17-05-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,MEX,D,D,Transient,130.5,0,0,Canceled,30-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,BEL,A,A,Transient,99,0,0,Canceled,29-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,99,0,0,Canceled,27-02-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,GBR,D,D,Transient,150,0,1,Canceled,24-05-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,150,0,3,Canceled,08-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,D,D,Transient,127.8,0,1,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,IRL,A,A,Transient,130.67,0,0,Canceled,12-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUS,A,A,Transient,140,0,0,Canceled,25-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,126.9,0,2,Canceled,13-02-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,D,D,Transient,150,0,2,Canceled,10-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,126,0,0,Canceled,22-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,NLD,A,A,Transient,117,0,0,Canceled,19-02-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,120,0,1,Canceled,24-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,135,0,0,Canceled,22-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,CN,E,E,Transient,200,0,1,Canceled,27-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,ESP,A,A,Transient,140,0,1,Canceled,15-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,D,D,Transient,170,0,0,Canceled,28-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,GBR,A,A,Transient,140,0,1,Canceled,14-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,LUX,A,A,Transient,126,0,0,Canceled,20-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,SWE,D,D,Transient,130.5,0,0,Canceled,07-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,89,0,0,Canceled,23-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,130,0,0,Canceled,24-01-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,BEL,A,A,Transient,99,0,0,Canceled,12-03-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,BRA,A,A,Transient,144,0,0,Canceled,18-03-2017,Desired,Couple
City Hotel,1,2017,June,1,0,0,AGO,E,E,Transient,191,0,0,Canceled,19-05-2017,Desired,Single
City Hotel,1,2017,June,2,0,0,FRA,A,A,Transient,99,0,0,Canceled,12-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,HRV,D,D,Transient,126,0,1,Canceled,07-05-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,NLD,E,E,Transient,189,0,0,Canceled,09-06-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,DEU,D,D,Transient,164.7,0,1,Canceled,25-04-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,90,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,90,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,90,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,90,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient-Party,90,0,0,Canceled,06-06-2017,Desired,Couple
City Hotel,1,2017,June,3,0,0,RUS,D,D,Transient,213.3,0,0,Canceled,05-02-2017,Desired,Family
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,90,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,PRT,A,A,Transient,90,0,0,Canceled,05-05-2017,Desired,Couple
City Hotel,1,2017,June,2,0,0,AUS,A,A,Transient,99,0,0,Canceled,01-03-2017,Desired,Couple
